"pr2_accession"	"tax"
"AY349032.1.963_U"	"Eukaryota; Obazoa; Opisthokonta; Fungi; Chytridiomycota; Chytridiales; Chytridiaceae; Chytriomyces; Chytriomyces_confervae"
"M59758.1.1707_U"	"Eukaryota; Obazoa; Opisthokonta; Fungi; Chytridiomycota; Chytridiales; Chytridiaceae; Chytriomyces; Chytriomyces_confervae"
"AY937461.1.689_U"	"Eukaryota; Obazoa; Opisthokonta; Fungi; Chytridiomycota; Chytridiales; Chytridiaceae; Chytriomyces; Chytriomyces_confervae"
"EU695891.1.516_U"	"Eukaryota; Obazoa; Opisthokonta; Fungi; Chytridiomycota; Chytridiales; Chytridiaceae; Chytriomyces; Chytriomyces_confervae"
"EU696055.1.516_U"	"Eukaryota; Obazoa; Opisthokonta; Fungi; Chytridiomycota; Chytridiales; Chytridiaceae; Chytriomyces; Chytriomyces_confervae"
"EU695896.1.516_U"	"Eukaryota; Obazoa; Opisthokonta; Fungi; Chytridiomycota; Chytridiales; Chytridiaceae; Chytriomyces; Chytriomyces_confervae"
"EU696116.1.515_U"	"Eukaryota; Obazoa; Opisthokonta; Fungi; Chytridiomycota; Chytridiales; Chytridiaceae; Chytriomyces; Chytriomyces_confervae"
"EU696054.1.516_U"	"Eukaryota; Obazoa; Opisthokonta; Fungi; Chytridiomycota; Chytridiales; Chytridiaceae; Chytriomyces; Chytriomyces_confervae"
"EU696076.1.516_U"	"Eukaryota; Obazoa; Opisthokonta; Fungi; Chytridiomycota; Chytridiales; Chytridiaceae; Chytriomyces; Chytriomyces_confervae"
"JQ689448.1.1654_U"	"Eukaryota; Obazoa; Opisthokonta; Fungi; Chytridiomycota; Chytridiales; Chytridiaceae; Chytriomyces; Chytriomyces_confervae"
"DQ536487.1.1795_U"	"Eukaryota; Obazoa; Opisthokonta; Fungi; Chytridiomycota; Chytridiales; Chytridiaceae; Chytriomyces; Chytriomyces_hyalinus"
"AY988501.1.965_U"	"Eukaryota; Obazoa; Opisthokonta; Fungi; Chytridiomycota; Chytridiales; Chytridiaceae; Chytriomyces; Chytriomyces_hyalinus"
"AB586078.1.1746_U"	"Eukaryota; Obazoa; Opisthokonta; Fungi; Chytridiomycota; Chytridiales; Chytridiaceae; Chytriomyces; Chytriomyces_hyalinus"
"JN940940.1.1063_U"	"Eukaryota; Obazoa; Opisthokonta; Fungi; Chytridiomycota; Chytridiales; Chytridiaceae; Chytriomyces; Chytriomyces_hyalinus"
"EF014368.1.1080_U"	"Eukaryota; Obazoa; Opisthokonta; Fungi; Chytridiomycota; Chytridiales; Chytridiaceae; Chytriomyces; Chytriomyces_hyalinus"
"DQ536482.1.1641_U"	"Eukaryota; Obazoa; Opisthokonta; Fungi; Chytridiomycota; Chytridiales; Chytridiaceae; Chytriomyces; Chytriomyces_sp."
"DQ536483.1.1651_U"	"Eukaryota; Obazoa; Opisthokonta; Fungi; Chytridiomycota; Chytridiales; Chytridiaceae; Chytriomyces; Chytriomyces_sp."
"AY349033.1.965_U"	"Eukaryota; Obazoa; Opisthokonta; Fungi; Chytridiomycota; Chytridiales; Chytridiaceae; Chytriomyces; Chytriomyces_sp."
"DQ536486.1.1733_U"	"Eukaryota; Obazoa; Opisthokonta; Fungi; Chytridiomycota; Chytridiales; Chytridiaceae; Chytriomyces; Chytriomyces_sp."
"AY349034.1.965_U"	"Eukaryota; Obazoa; Opisthokonta; Fungi; Chytridiomycota; Chytridiales; Chytridiaceae; Chytriomyces; Chytriomyces_sp."
"AY349031.1.963_U"	"Eukaryota; Obazoa; Opisthokonta; Fungi; Chytridiomycota; Chytridiales; Chytridiaceae; Chytriomyces; Chytriomyces_sp."
"GALN01471479.15.1088_U"	"Eukaryota; Obazoa; Opisthokonta; Fungi; Chytridiomycota; Chytridiales; Chytridiaceae; Chytriomyces; Chytriomyces_sp."
"KC691760.1.529_U"	"Eukaryota; Obazoa; Opisthokonta; Fungi; Chytridiomycota; Chytridiales; Chytridiaceae; Chytriomyces; Chytriomyces_sp."
"KC691762.1.528_U"	"Eukaryota; Obazoa; Opisthokonta; Fungi; Chytridiomycota; Chytridiales; Chytridiaceae; Chytriomyces; Chytriomyces_sp."
"KC691807.1.528_U"	"Eukaryota; Obazoa; Opisthokonta; Fungi; Chytridiomycota; Chytridiales; Chytridiaceae; Chytriomyces; Chytriomyces_sp."
"KC691773.1.528_U"	"Eukaryota; Obazoa; Opisthokonta; Fungi; Chytridiomycota; Chytridiales; Chytridiaceae; Chytriomyces; Chytriomyces_sp."
"KC691802.1.528_U"	"Eukaryota; Obazoa; Opisthokonta; Fungi; Chytridiomycota; Chytridiales; Chytridiaceae; Chytriomyces; Chytriomyces_sp."
"KC691842.1.528_U"	"Eukaryota; Obazoa; Opisthokonta; Fungi; Chytridiomycota; Chytridiales; Chytridiaceae; Chytriomyces; Chytriomyces_sp."
"KT923260.1.1119_U"	"Eukaryota; Obazoa; Opisthokonta; Fungi; Chytridiomycota; Chytridiales; Chytridiaceae; Chytriomyces; Chytriomyces_sp."
"KX771764.1.1725_U"	"Eukaryota; Obazoa; Opisthokonta; Fungi; Chytridiomycota; Chytridiales; Chytridiaceae; Chytriomyces; Chytriomyces_sp."
"AF164323.1.1112_U"	"Eukaryota; Obazoa; Opisthokonta; Fungi; Chytridiomycota; Chytridiales; Chytridiaceae; Chytriomyces; Chytriomyces_spinosus"
"AY988502.1.1660_U"	"Eukaryota; Obazoa; Opisthokonta; Fungi; Chytridiomycota; Chytridiales; Chytridiaceae; Chytriomyces; Chytriomyces_spinosus"
"AH009063.1.1112_U"	"Eukaryota; Obazoa; Opisthokonta; Fungi; Chytridiomycota; Chytridiales; Chytridiaceae; Chytriomyces; Chytriomyces_spinosus"
"KC812613.1.961_U"	"Eukaryota; Obazoa; Opisthokonta; Fungi; Chytridiomycota; Chytridiales; Chytridiaceae; Dendrochytridium; Dendrochytridium_crassum"
"KT923262.1.1094_U"	"Eukaryota; Obazoa; Opisthokonta; Fungi; Chytridiomycota; Chytridiales; Chytridiaceae; Dendrochytridium; Dendrochytridium_crassum"
"AF164285.1.1031_U"	"Eukaryota; Obazoa; Opisthokonta; Fungi; Chytridiomycota; Chytridiales; Chytridiaceae; Diplochytridium; Diplochytridium_lagenarium"
"AH009044.1.1031_U"	"Eukaryota; Obazoa; Opisthokonta; Fungi; Chytridiomycota; Chytridiales; Chytridiaceae; Diplochytridium; Diplochytridium_lagenarium"
