"pr2_accession"	"tax"
"AF371973.1.1901_U"	"Eukaryota; Amoebozoa; Discosea; Discosea_X; Flabellinia; Dactylopodida; Paramoebidae; Neoparamoeba; Neoparamoeba_aestuarina"
"DQ229959.1.2098_U"	"Eukaryota; Amoebozoa; Discosea; Discosea_X; Flabellinia; Dactylopodida; Paramoebidae; Neoparamoeba; Neoparamoeba_aestuarina"
"DQ229958.1.2099_U"	"Eukaryota; Amoebozoa; Discosea; Discosea_X; Flabellinia; Dactylopodida; Paramoebidae; Neoparamoeba; Neoparamoeba_aestuarina"
"DQ229957.1.2098_U"	"Eukaryota; Amoebozoa; Discosea; Discosea_X; Flabellinia; Dactylopodida; Paramoebidae; Neoparamoeba; Neoparamoeba_aestuarina"
"AY121851.1.2099_U"	"Eukaryota; Amoebozoa; Discosea; Discosea_X; Flabellinia; Dactylopodida; Paramoebidae; Neoparamoeba; Neoparamoeba_aestuarina"
"AY686574.1.2096_U"	"Eukaryota; Amoebozoa; Discosea; Discosea_X; Flabellinia; Dactylopodida; Paramoebidae; Neoparamoeba; Neoparamoeba_aestuarina"
"AY121848.1.2096_U"	"Eukaryota; Amoebozoa; Discosea; Discosea_X; Flabellinia; Dactylopodida; Paramoebidae; Neoparamoeba; Neoparamoeba_aestuarina"
"EU331035.1.2096_U"	"Eukaryota; Amoebozoa; Discosea; Discosea_X; Flabellinia; Dactylopodida; Paramoebidae; Neoparamoeba; Neoparamoeba_aestuarina"
"AY121852.1.2098_U"	"Eukaryota; Amoebozoa; Discosea; Discosea_X; Flabellinia; Dactylopodida; Paramoebidae; Neoparamoeba; Neoparamoeba_aestuarina"
"GGCD01070139.2.1157_U"	"Eukaryota; Amoebozoa; Discosea; Discosea_X; Flabellinia; Dactylopodida; Paramoebidae; Neoparamoeba; Neoparamoeba_aestuarina"
"HQ132929.1.2101_U"	"Eukaryota; Amoebozoa; Discosea; Discosea_X; Flabellinia; Dactylopodida; Paramoebidae; Neoparamoeba; Neoparamoeba_branchiphila"
"EF675601.1.2092_U"	"Eukaryota; Amoebozoa; Discosea; Discosea_X; Flabellinia; Dactylopodida; Paramoebidae; Neoparamoeba; Neoparamoeba_branchiphila"
"EF675600.1.2094_U"	"Eukaryota; Amoebozoa; Discosea; Discosea_X; Flabellinia; Dactylopodida; Paramoebidae; Neoparamoeba; Neoparamoeba_branchiphila"
"EF675603.1.2091_U"	"Eukaryota; Amoebozoa; Discosea; Discosea_X; Flabellinia; Dactylopodida; Paramoebidae; Neoparamoeba; Neoparamoeba_branchiphila"
"AY714365.1.2087_U"	"Eukaryota; Amoebozoa; Discosea; Discosea_X; Flabellinia; Dactylopodida; Paramoebidae; Neoparamoeba; Neoparamoeba_branchiphila"
"HQ132930.1.2089_U"	"Eukaryota; Amoebozoa; Discosea; Discosea_X; Flabellinia; Dactylopodida; Paramoebidae; Neoparamoeba; Neoparamoeba_branchiphila"
"HQ132927.1.2088_U"	"Eukaryota; Amoebozoa; Discosea; Discosea_X; Flabellinia; Dactylopodida; Paramoebidae; Neoparamoeba; Neoparamoeba_branchiphila"
"AY714367.1.2091_U"	"Eukaryota; Amoebozoa; Discosea; Discosea_X; Flabellinia; Dactylopodida; Paramoebidae; Neoparamoeba; Neoparamoeba_branchiphila"
"AY714366.1.2088_U"	"Eukaryota; Amoebozoa; Discosea; Discosea_X; Flabellinia; Dactylopodida; Paramoebidae; Neoparamoeba; Neoparamoeba_branchiphila"
"HQ132923.1.2088_U"	"Eukaryota; Amoebozoa; Discosea; Discosea_X; Flabellinia; Dactylopodida; Paramoebidae; Neoparamoeba; Neoparamoeba_branchiphila"
"HQ132925.1.2088_U"	"Eukaryota; Amoebozoa; Discosea; Discosea_X; Flabellinia; Dactylopodida; Paramoebidae; Neoparamoeba; Neoparamoeba_branchiphila"
"EF675602.1.2095_U"	"Eukaryota; Amoebozoa; Discosea; Discosea_X; Flabellinia; Dactylopodida; Paramoebidae; Neoparamoeba; Neoparamoeba_branchiphila"
"HQ132924.1.2089_U"	"Eukaryota; Amoebozoa; Discosea; Discosea_X; Flabellinia; Dactylopodida; Paramoebidae; Neoparamoeba; Neoparamoeba_branchiphila"
"EF675599.1.2088_U"	"Eukaryota; Amoebozoa; Discosea; Discosea_X; Flabellinia; Dactylopodida; Paramoebidae; Neoparamoeba; Neoparamoeba_branchiphila"
"HQ132926.1.2090_U"	"Eukaryota; Amoebozoa; Discosea; Discosea_X; Flabellinia; Dactylopodida; Paramoebidae; Neoparamoeba; Neoparamoeba_branchiphila"
"HQ132928.1.2090_U"	"Eukaryota; Amoebozoa; Discosea; Discosea_X; Flabellinia; Dactylopodida; Paramoebidae; Neoparamoeba; Neoparamoeba_branchiphila"
"AF371969.1.2107_U"	"Eukaryota; Amoebozoa; Discosea; Discosea_X; Flabellinia; Dactylopodida; Paramoebidae; Neoparamoeba; Neoparamoeba_pemaquidensis"
"AY714364.1.1847_U"	"Eukaryota; Amoebozoa; Discosea; Discosea_X; Flabellinia; Dactylopodida; Paramoebidae; Neoparamoeba; Neoparamoeba_pemaquidensis"
