"pr2_accession"	"tax"
"GU970843.1.512_U"	"Eukaryota; Amoebozoa; Tubulinea; Tubulinea_X; Echinamoebida; Echinamoebida_X; Echinamoebidae; Echinamoeba; Echinamoeba_thermarum"
"GU970793.1.518_U"	"Eukaryota; Amoebozoa; Tubulinea; Tubulinea_X; Echinamoebida; Echinamoebida_X; Echinamoebidae; Echinamoeba; Echinamoeba_thermarum"
"GU970805.1.562_U"	"Eukaryota; Amoebozoa; Tubulinea; Tubulinea_X; Echinamoebida; Echinamoebida_X; Echinamoebidae; Echinamoeba; Echinamoeba_thermarum"
"GU970809.1.562_U"	"Eukaryota; Amoebozoa; Tubulinea; Tubulinea_X; Echinamoebida; Echinamoebida_X; Echinamoebidae; Echinamoeba; Echinamoeba_thermarum"
"GU970813.1.518_U"	"Eukaryota; Amoebozoa; Tubulinea; Tubulinea_X; Echinamoebida; Echinamoebida_X; Echinamoebidae; Echinamoeba; Echinamoeba_thermarum"
"GU970827.1.563_U"	"Eukaryota; Amoebozoa; Tubulinea; Tubulinea_X; Echinamoebida; Echinamoebida_X; Echinamoebidae; Echinamoeba; Echinamoeba_thermarum"
"GU970841.1.501_U"	"Eukaryota; Amoebozoa; Tubulinea; Tubulinea_X; Echinamoebida; Echinamoebida_X; Echinamoebidae; Echinamoeba; Echinamoeba_thermarum"
"GU970794.1.515_U"	"Eukaryota; Amoebozoa; Tubulinea; Tubulinea_X; Echinamoebida; Echinamoebida_X; Echinamoebidae; Echinamoeba; Echinamoeba_thermarum"
"GU970798.1.516_U"	"Eukaryota; Amoebozoa; Tubulinea; Tubulinea_X; Echinamoebida; Echinamoebida_X; Echinamoebidae; Echinamoeba; Echinamoeba_thermarum"
"GU970810.1.562_U"	"Eukaryota; Amoebozoa; Tubulinea; Tubulinea_X; Echinamoebida; Echinamoebida_X; Echinamoebidae; Echinamoeba; Echinamoeba_thermarum"
"GU970814.1.517_U"	"Eukaryota; Amoebozoa; Tubulinea; Tubulinea_X; Echinamoebida; Echinamoebida_X; Echinamoebidae; Echinamoeba; Echinamoeba_thermarum"
"GU970816.1.519_U"	"Eukaryota; Amoebozoa; Tubulinea; Tubulinea_X; Echinamoebida; Echinamoebida_X; Echinamoebidae; Echinamoeba; Echinamoeba_thermarum"
"GU970828.1.565_U"	"Eukaryota; Amoebozoa; Tubulinea; Tubulinea_X; Echinamoebida; Echinamoebida_X; Echinamoebidae; Echinamoeba; Echinamoeba_thermarum"
"GU970838.1.522_U"	"Eukaryota; Amoebozoa; Tubulinea; Tubulinea_X; Echinamoebida; Echinamoebida_X; Echinamoebidae; Echinamoeba; Echinamoeba_thermarum"
"GU970842.1.517_U"	"Eukaryota; Amoebozoa; Tubulinea; Tubulinea_X; Echinamoebida; Echinamoebida_X; Echinamoebidae; Echinamoeba; Echinamoeba_thermarum"
"GU970850.1.512_U"	"Eukaryota; Amoebozoa; Tubulinea; Tubulinea_X; Echinamoebida; Echinamoebida_X; Echinamoebidae; Echinamoeba; Echinamoeba_thermarum"
"GU970796.1.519_U"	"Eukaryota; Amoebozoa; Tubulinea; Tubulinea_X; Echinamoebida; Echinamoebida_X; Echinamoebidae; Echinamoeba; Echinamoeba_thermarum"
"GU970800.1.563_U"	"Eukaryota; Amoebozoa; Tubulinea; Tubulinea_X; Echinamoebida; Echinamoebida_X; Echinamoebidae; Echinamoeba; Echinamoeba_thermarum"
"GU970804.1.562_U"	"Eukaryota; Amoebozoa; Tubulinea; Tubulinea_X; Echinamoebida; Echinamoebida_X; Echinamoebidae; Echinamoeba; Echinamoeba_thermarum"
"GU970818.1.516_U"	"Eukaryota; Amoebozoa; Tubulinea; Tubulinea_X; Echinamoebida; Echinamoebida_X; Echinamoebidae; Echinamoeba; Echinamoeba_thermarum"
"GU970822.1.513_U"	"Eukaryota; Amoebozoa; Tubulinea; Tubulinea_X; Echinamoebida; Echinamoebida_X; Echinamoebidae; Echinamoeba; Echinamoeba_thermarum"
"GU970826.1.563_U"	"Eukaryota; Amoebozoa; Tubulinea; Tubulinea_X; Echinamoebida; Echinamoebida_X; Echinamoebidae; Echinamoeba; Echinamoeba_thermarum"
"GU970836.1.514_U"	"Eukaryota; Amoebozoa; Tubulinea; Tubulinea_X; Echinamoebida; Echinamoebida_X; Echinamoebidae; Echinamoeba; Echinamoeba_thermarum"
"HQ998919.1.535_U"	"Eukaryota; Amoebozoa; Tubulinea; Tubulinea_X; Echinamoebida; Echinamoebida_X; Echinamoebidae; Echinamoeba; Echinamoeba_thermarum"
"HQ998925.1.535_U"	"Eukaryota; Amoebozoa; Tubulinea; Tubulinea_X; Echinamoebida; Echinamoebida_X; Echinamoebidae; Echinamoeba; Echinamoeba_thermarum"
"HQ998933.1.537_U"	"Eukaryota; Amoebozoa; Tubulinea; Tubulinea_X; Echinamoebida; Echinamoebida_X; Echinamoebidae; Echinamoeba; Echinamoeba_thermarum"
