"pr2_accession"	"tax"
"L26183.3.1778_U"	"Eukaryota; Archaeplastida; Rhodophyta; Rhodophyta_X; Florideophyceae; Ceramiales; Ceramiaceae; Ceramium; Ceramium_rubrum"
"KP828754.1.1088_U"	"Eukaryota; Archaeplastida; Rhodophyta; Rhodophyta_X; Florideophyceae; Ceramiales; Ceramiaceae; Ceramium; Ceramium_rubrum"
"AY155518.1.1726_U"	"Eukaryota; Archaeplastida; Rhodophyta; Rhodophyta_X; Florideophyceae; Ceramiales; Ceramiaceae; Ceramium; Ceramium_sinicola"
"AY155519.1.1718_U"	"Eukaryota; Archaeplastida; Rhodophyta; Rhodophyta_X; Florideophyceae; Ceramiales; Ceramiaceae; Ceramium; Ceramium_sinicola"
"AY155520.1.1718_U"	"Eukaryota; Archaeplastida; Rhodophyta; Rhodophyta_X; Florideophyceae; Ceramiales; Ceramiaceae; Ceramium; Ceramium_sinicola"
"AY155517.1.1726_U"	"Eukaryota; Archaeplastida; Rhodophyta; Rhodophyta_X; Florideophyceae; Ceramiales; Ceramiaceae; Ceramium; Ceramium_sinicola"
"AF460866.1.1714_U"	"Eukaryota; Archaeplastida; Rhodophyta; Rhodophyta_X; Florideophyceae; Ceramiales; Ceramiaceae; Ceramium; Ceramium_tenerrimum"
"AF460867.1.1714_U"	"Eukaryota; Archaeplastida; Rhodophyta; Rhodophyta_X; Florideophyceae; Ceramiales; Ceramiaceae; Ceramium; Ceramium_tenerrimum"
"GFKI01013937.1.1125_U"	"Eukaryota; Archaeplastida; Rhodophyta; Rhodophyta_X; Florideophyceae; Ceramiales; Ceramiaceae; Ceramium; Ceramium_tenerrimum"
"GFKI01027977.1.1104_U"	"Eukaryota; Archaeplastida; Rhodophyta; Rhodophyta_X; Florideophyceae; Ceramiales; Ceramiaceae; Ceramium; Ceramium_tenerrimum"
"EU718691.1.1771_U"	"Eukaryota; Archaeplastida; Rhodophyta; Rhodophyta_X; Florideophyceae; Ceramiales; Ceramiaceae; Heterothamnion; Heterothamnion_sp."
"AY168242.1.810_U"	"Eukaryota; Archaeplastida; Rhodophyta; Rhodophyta_X; Florideophyceae; Ceramiales; Ceramiaceae; Platythamnion; Platythamnion_yezoense"
