"pr2_accession"	"tax"
"AF182191.1.1805_U"	"Eukaryota; Obazoa; Opisthokonta; Metazoa; Porifera; Porifera_X; Calcarea; Leuconia; Leuconia_nivea"
"AJ622898.1.1791_U"	"Eukaryota; Obazoa; Opisthokonta; Metazoa; Porifera; Porifera_X; Calcarea; Leucosolenia; Leucosolenia_sp."
"AF100945.1.1817_U"	"Eukaryota; Obazoa; Opisthokonta; Metazoa; Porifera; Porifera_X; Calcarea; Leucosolenia; Leucosolenia_sp."
"AM180956.1.1790_U"	"Eukaryota; Obazoa; Opisthokonta; Metazoa; Porifera; Porifera_X; Calcarea; Levinella; Levinella_prolifera"
"KX894474.1.1812_U"	"Eukaryota; Obazoa; Opisthokonta; Metazoa; Porifera; Porifera_X; Calcarea; Levinella; Levinella_prolifera"
"AM180968.1.1790_U"	"Eukaryota; Obazoa; Opisthokonta; Metazoa; Porifera; Porifera_X; Calcarea; Murrayona; Murrayona_phanolepis"
"AF452023.1.1717_U"	"Eukaryota; Obazoa; Opisthokonta; Metazoa; Porifera; Porifera_X; Calcarea; Paraleucilla; Paraleucilla_sp."
"KY634237.1.1620_U"	"Eukaryota; Obazoa; Opisthokonta; Metazoa; Porifera; Porifera_X; Calcarea; Paraleucilla; Paraleucilla_sp."
"KY634245.1.1621_U"	"Eukaryota; Obazoa; Opisthokonta; Metazoa; Porifera; Porifera_X; Calcarea; Paraleucilla; Paraleucilla_sp."
"MH385194.1.1127_U"	"Eukaryota; Obazoa; Opisthokonta; Metazoa; Porifera; Porifera_X; Calcarea; Paraleucilla; Paraleucilla_sp."
"MH385193.1.1103_U"	"Eukaryota; Obazoa; Opisthokonta; Metazoa; Porifera; Porifera_X; Calcarea; Paraleucilla; Paraleucilla_sp."
"MH385197.1.1067_U"	"Eukaryota; Obazoa; Opisthokonta; Metazoa; Porifera; Porifera_X; Calcarea; Paraleucilla; Paraleucilla_sp."
"MH385195.1.1097_U"	"Eukaryota; Obazoa; Opisthokonta; Metazoa; Porifera; Porifera_X; Calcarea; Paraleucilla; Paraleucilla_sp."
"AM180967.1.1776_U"	"Eukaryota; Obazoa; Opisthokonta; Metazoa; Porifera; Porifera_X; Calcarea; Pericharax; Pericharax_heteroraphis"
"AF452026.1.1799_U"	"Eukaryota; Obazoa; Opisthokonta; Metazoa; Porifera; Porifera_X; Calcarea; Petrobiona; Petrobiona_massiliana"
"AF260902.1.1795_U"	"Eukaryota; Obazoa; Opisthokonta; Metazoa; Porifera; Porifera_X; Calcarea; Petrobiona; Petrobiona_massiliana"
"LC109052.1.1776_U"	"Eukaryota; Obazoa; Opisthokonta; Metazoa; Porifera; Porifera_X; Calcarea; Petrobiona; Petrobiona_massiliana"
"AM180979.1.1803_U"	"Eukaryota; Obazoa; Opisthokonta; Metazoa; Porifera; Porifera_X; Calcarea; Plectroninia; Plectroninia_neocaledoniense"
"AF452017.1.1782_U"	"Eukaryota; Obazoa; Opisthokonta; Metazoa; Porifera; Porifera_X; Calcarea; Soleneiscus; Soleneiscus_radovani"
"AM180955.1.1792_U"	"Eukaryota; Obazoa; Opisthokonta; Metazoa; Porifera; Porifera_X; Calcarea; Soleneiscus; Soleneiscus_stolonifer"
