"pr2_accession"	"tax"
"LT631081.1.2014_U"	"Eukaryota; Obazoa; Opisthokonta; Metazoa; Cnidaria; Cnidaria_X; Anthozoa; Alveopora; Alveopora_spongiosa"
"LT631079.1.2007_U"	"Eukaryota; Obazoa; Opisthokonta; Metazoa; Cnidaria; Cnidaria_X; Anthozoa; Alveopora; Alveopora_spongiosa"
"GU473312.1.1854_U"	"Eukaryota; Obazoa; Opisthokonta; Metazoa; Cnidaria; Cnidaria_X; Anthozoa; Alvinactis; Alvinactis_chessi"
"FJ489450.1.1797_U"	"Eukaryota; Obazoa; Opisthokonta; Metazoa; Cnidaria; Cnidaria_X; Anthozoa; Amphianthus; Amphianthus_sp."
"EF589071.1.1775_U"	"Eukaryota; Obazoa; Opisthokonta; Metazoa; Cnidaria; Cnidaria_X; Anthozoa; Amplexidiscus; Amplexidiscus_fenestrafer"
"DQ831268.1.717_U"	"Eukaryota; Obazoa; Opisthokonta; Metazoa; Cnidaria; Cnidaria_X; Anthozoa; Amplexidiscus; Amplexidiscus_fenestrafer"
"DQ831270.1.510_U"	"Eukaryota; Obazoa; Opisthokonta; Metazoa; Cnidaria; Cnidaria_X; Anthozoa; Amplexidiscus; Amplexidiscus_fenestrafer"
"EU190848.1.1776_U"	"Eukaryota; Obazoa; Opisthokonta; Metazoa; Cnidaria; Cnidaria_X; Anthozoa; Andvakia; Andvakia_boniensis"
"GU473316.1.1796_U"	"Eukaryota; Obazoa; Opisthokonta; Metazoa; Cnidaria; Cnidaria_X; Anthozoa; Andvakia; Andvakia_discipulorum"
"X53498.1.1799_U"	"Eukaryota; Obazoa; Opisthokonta; Metazoa; Cnidaria; Cnidaria_X; Anthozoa; Anemonia; Anemonia_sulcata"
"DQ831258.1.689_U"	"Eukaryota; Obazoa; Opisthokonta; Metazoa; Cnidaria; Cnidaria_X; Anthozoa; Anemonia; Anemonia_sulcata"
"DQ831257.1.689_U"	"Eukaryota; Obazoa; Opisthokonta; Metazoa; Cnidaria; Cnidaria_X; Anthozoa; Anemonia; Anemonia_sulcata"
"EU190849.1.1775_U"	"Eukaryota; Obazoa; Opisthokonta; Metazoa; Cnidaria; Cnidaria_X; Anthozoa; Anemonia; Anemonia_viridis"
"GU473301.1.1812_U"	"Eukaryota; Obazoa; Opisthokonta; Metazoa; Cnidaria; Cnidaria_X; Anthozoa; Antholoba; Antholoba_achates"
"AY838564.1.1792_U"	"Eukaryota; Obazoa; Opisthokonta; Metazoa; Cnidaria; Cnidaria_X; Anthozoa; Anthomastus; Anthomastus_sp."
"AF052881.1.1798_U"	"Eukaryota; Obazoa; Opisthokonta; Metazoa; Cnidaria; Cnidaria_X; Anthozoa; Anthomastus; Anthomastus_sp."
"KP324725.1.1766_U"	"Eukaryota; Obazoa; Opisthokonta; Metazoa; Cnidaria; Cnidaria_X; Anthozoa; Anthomastus; Anthomastus_sp."
"EU190844.1.1725_U"	"Eukaryota; Obazoa; Opisthokonta; Metazoa; Cnidaria; Cnidaria_X; Anthozoa; Anthopleura; Anthopleura_elegantissima"
"KC812170.1.1793_U"	"Eukaryota; Obazoa; Opisthokonta; Metazoa; Cnidaria; Cnidaria_X; Anthozoa; Anthopleura; Anthopleura_elegantissima"
"EU190847.1.1781_U"	"Eukaryota; Obazoa; Opisthokonta; Metazoa; Cnidaria; Cnidaria_X; Anthozoa; Anthopleura; Anthopleura_krebsi"
"KT852178.1.1120_U"	"Eukaryota; Obazoa; Opisthokonta; Metazoa; Cnidaria; Cnidaria_X; Anthozoa; Anthopleura; Anthopleura_krebsi"
"Z21671.1.1796_U"	"Eukaryota; Obazoa; Opisthokonta; Metazoa; Cnidaria; Cnidaria_X; Anthozoa; Anthopleura; Anthopleura_kurogane"
"KT852146.1.1728_U"	"Eukaryota; Obazoa; Opisthokonta; Metazoa; Cnidaria; Cnidaria_X; Anthozoa; Anthopleura; Anthopleura_kurogane"
"Z86098.1.1800_U"	"Eukaryota; Obazoa; Opisthokonta; Metazoa; Cnidaria; Cnidaria_X; Anthozoa; Anthopleura; Anthopleura_midori"
"AF052933.1.1800_U"	"Eukaryota; Obazoa; Opisthokonta; Metazoa; Cnidaria; Cnidaria_X; Anthozoa; Anthoptilum; Anthoptilum_grandiflorum"
"GU473308.1.1800_U"	"Eukaryota; Obazoa; Opisthokonta; Metazoa; Cnidaria; Cnidaria_X; Anthozoa; Anthosactis; Anthosactis_janmayeni"
